address,postal_code,price,dateSold,yearBuilt,lotSize,homeType,rentZestimate,taxAssessedValue,bedrooms,bathrooms,area,latitude,longitude,url,title
"2364 Bikini Ave, San Jose, CA 95122",95122,720000.0,Sold 07/05/2019,1978,5950.0,SINGLE_FAMILY,3300,116906.0,3,2.0,1068,37.317597,-121.833927,https://www.zillow.com/homedetails/2364-Bikini-Ave-San-Jose-CA-95122/19715404_zpid/,Sold
"1780 Clarice Dr, San Jose, CA 95122",95122,800000.0,Sold 07/05/2019,1965,7392.0,SINGLE_FAMILY,3695,765366.0,6,2.0,1757,37.323337,-121.825629,https://www.zillow.com/homedetails/1780-Clarice-Dr-San-Jose-CA-95122/19730793_zpid/,Sold
"1419 Adrian Way, San Jose, CA 95122",95122,595000.0,Sold 07/03/2019,1965,5715.0,SINGLE_FAMILY,3500,454375.0,4,2.0,1283,37.341361,-121.830052,https://www.zillow.com/homedetails/1419-Adrian-Way-San-Jose-CA-95122/19726648_zpid/,Sold
"2069 Newton Ave, San Jose, CA 95122",95122,880000.0,Sold 07/03/2019,1959,6194.0,SINGLE_FAMILY,3650,561000.0,5,3.0,1567,37.341988,-121.834318,https://www.zillow.com/homedetails/2069-Newton-Ave-San-Jose-CA-95122/19726568_zpid/,Sold
"2124 Terilyn Ave, San Jose, CA 95122",95122,678000.0,Sold 07/02/2019,1961,5083.0,SINGLE_FAMILY,3250,279701.0,3,2.0,1128,37.324678,-121.834757,https://www.zillow.com/homedetails/2124-Terilyn-Ave-San-Jose-CA-95122/19730341_zpid/,Sold
"1361 Dubert Ln, San Jose, CA 95122",95122,1225000.0,Sold 07/02/2019,1962,7235.0,MULTI_FAMILY,2750,1022040.0,0,,2734,37.328623,-121.845417,https://www.zillow.com/homedetails/1361-Dubert-Ln-San-Jose-CA-95122/153399311_zpid/,Sold
"2220 Summereve Ct, San Jose, CA 95122",95122,525000.0,Sold 07/01/2019,1985,579.0,TOWNHOUSE,2700,452574.0,2,2.0,1056,37.318833,-121.841372,https://www.zillow.com/homedetails/2220-Summereve-Ct-San-Jose-CA-95122/19717281_zpid/,Sold
"1916 Sarasota Way, San Jose, CA 95122",95122,795000.0,Sold 06/28/2019,1959,5301.0,SINGLE_FAMILY,3300,66811.0,4,2.0,1329,37.327338,-121.836417,https://www.zillow.com/homedetails/1916-Sarasota-Way-San-Jose-CA-95122/19730048_zpid/,Sold
"2179 Simon Ave, San Jose, CA 95122",95122,640000.0,Sold 06/28/2019,1959,5776.0,SINGLE_FAMILY,3300,51724.0,3,2.0,1141,37.340068,-121.830126,https://www.zillow.com/homedetails/2179-Simon-Ave-San-Jose-CA-95122/19726877_zpid/,Sold
"1363 Cliffwood Dr, San Jose, CA 95122",95122,605000.0,Sold 06/28/2019,1959,4791.0,SINGLE_FAMILY,3195,475000.0,3,1.0,960,37.337356,-121.8375,https://www.zillow.com/homedetails/1363-Cliffwood-Dr-San-Jose-CA-95122/19725763_zpid/,Sold
