address,postal_code,price,dateSold,yearBuilt,lotSize,homeType,rentZestimate,taxAssessedValue,bedrooms,bathrooms,area,latitude,longitude,url,title
"1999 Cape Horn Dr, San Jose, CA 95133",95133,1165000.0,Sold 07/25/2018,1979,6000.0,SINGLE_FAMILY,3895,245832.0,4,2.0,2256,37.37447,-121.86235,https://www.zillow.com/homedetails/1999-Cape-Horn-Dr-San-Jose-CA-95133/19572381_zpid/,Sold
"2463 Kimpton Ct, San Jose, CA 95133",95133,515000.0,Sold 07/24/2018,1985,436.0,CONDO,2300,139810.0,1,1.0,720,37.374838,-121.851158,https://www.zillow.com/homedetails/2463-Kimpton-Ct-San-Jose-CA-95133/19573575_zpid/,Sold
"375 Hans Way, San Jose, CA 95133",95133,850000.0,Sold 07/20/2018,1981,1300.0,TOWNHOUSE,3400,490446.0,3,3.0,1431,37.36672,-121.853081,https://www.zillow.com/homedetails/375-Hans-Way-San-Jose-CA-95133/19572860_zpid/,Sold
"2984 Reece Way, San Jose, CA 95133",95133,1385000.0,Sold 07/19/2018,1984,5998.0,SINGLE_FAMILY,4100,881467.0,4,3.0,2662,37.383492,-121.845414,https://www.zillow.com/homedetails/2984-Reece-Way-San-Jose-CA-95133/19774970_zpid/,Sold
"3016 Kentridge Dr, San Jose, CA 95133",95133,835000.0,Sold 07/18/2018,1957,6481.0,SINGLE_FAMILY,3250,53550.0,3,2.0,1236,37.375432,-121.838037,https://www.zillow.com/homedetails/3016-Kentridge-Dr-San-Jose-CA-95133/19775691_zpid/,Sold
"837 Wyman Way APT 4, San Jose, CA 95133",95133,460000.0,Sold 07/18/2018,1971,1500.0,CONDO,2380,262396.0,2,1.0,798,37.378252,-121.855596,https://www.zillow.com/homedetails/837-Wyman-Way-APT-4-San-Jose-CA-95133/19571082_zpid/,Sold
"1643 Lorient Ter, San Jose, CA 95133",95133,926000.0,Sold 07/17/2018,2007,1533.0,SINGLE_FAMILY,3297,611828.0,2,2.0,1292,37.366581,-121.870837,https://www.zillow.com/homedetails/1643-Lorient-Ter-San-Jose-CA-95133/82963187_zpid/,Sold
"2070 Mahuron Cir, San Jose, CA 95133",95133,1015000.0,Sold 07/17/2018,2017,1005.0,CONDO,3417,119852.0,3,2.0,1400,37.3673,-121.8646,https://www.zillow.com/homedetails/2070-Mahuron-Cir-San-Jose-CA-95133/246936102_zpid/,Sold
"797 Sweetwater Way, San Jose, CA 95133",95133,250000.0,Sold 07/17/2018,1972,1540.0,CONDO,2800,215257.0,2,2.0,1042,37.376225,-121.858514,https://www.zillow.com/homedetails/797-Sweetwater-Way-San-Jose-CA-95133/19571302_zpid/,Sold
"896 Gilchrist Dr APT 2, San Jose, CA 95133",95133,460000.0,Sold 07/14/2018,1971,1500.0,TOWNHOUSE,2400,277078.0,2,1.0,903,37.380077,-121.855636,https://www.zillow.com/homedetails/896-Gilchrist-Dr-APT-2-San-Jose-CA-95133/19570762_zpid/,Sold
"1750 Creekstone Cir, San Jose, CA 95133",95133,1087500.0,Sold 07/12/2018,1983,2905.0,SINGLE_FAMILY,3500,203479.0,4,3.0,1544,37.371565,-121.864175,https://www.zillow.com/homedetails/1750-Creekstone-Cir-San-Jose-CA-95133/19573580_zpid/,Sold
"630 Cedarville Ln, San Jose, CA 95133",95133,1025000.0,Sold 07/06/2018,2012,926.0,CONDO,3500,526654.0,3,3.0,1522,37.37626,-121.85134,https://www.zillow.com/homedetails/630-Cedarville-Ln-San-Jose-CA-95133/89474860_zpid/,Sold
"958 Cadet Pl, San Jose, CA 95133",95133,1388000.0,Sold 07/06/2018,1976,8402.0,SINGLE_FAMILY,4000,763086.0,4,2.5,2124,37.37807,-121.863004,https://www.zillow.com/homedetails/958-Cadet-Pl-San-Jose-CA-95133/19571706_zpid/,Sold
"2643 Gimelli Way APT 121, San Jose, CA 95133",95133,674000.0,Sold 07/06/2018,1981,1200.0,CONDO,3000,260918.0,3,2.0,1103,37.374955,-121.848628,https://www.zillow.com/homedetails/2643-Gimelli-Way-APT-121-San-Jose-CA-95133/19573168_zpid/,Sold
