address,postal_code,price,dateSold,yearBuilt,lotSize,homeType,rentZestimate,taxAssessedValue,bedrooms,bathrooms,area,latitude,longitude,url,title
"384 Mccovey Ln, San Jose, CA 95127",95127,822000.0,Sold 07/05/2019,1960,7270.0,SINGLE_FAMILY,3500,556613.0,3,2.0,1756,37.368635,-121.813462,https://www.zillow.com/homedetails/384-Mccovey-Ln-San-Jose-CA-95127/19782537_zpid/,Sold
"247 N Capitol Ave UNIT 237, San Jose, CA 95127",95127,2550.0,Video Walkthrough,1977,1742.0,APARTMENT,2450,159376.0,2,2.0,955,37.367462,-121.842492,https://www.zillow.com/homedetails/247-N-Capitol-Ave-UNIT-237-San-Jose-CA-95127/19722053_zpid/,Sold
"10083 Bon Vista Ct, San Jose, CA 95127",95127,1380000.0,Sold 07/04/2019,1983,15969.0,SINGLE_FAMILY,4500,428819.0,5,3.0,3562,37.377625,-121.797822,https://www.zillow.com/homedetails/10083-Bon-Vista-Ct-San-Jose-CA-95127/19784970_zpid/,Sold
"593 Toyon Ave, San Jose, CA 95127",95127,825000.0,Sold 07/03/2019,1973,6102.0,SINGLE_FAMILY,3550,138151.0,4,2.0,1554,37.386349,-121.830259,https://www.zillow.com/homedetails/593-Toyon-Ave-San-Jose-CA-95127/19780215_zpid/,Sold
"404 Photinia Ln, San Jose, CA 95127",95127,1265000.0,Sold 07/03/2019,1949,35719.0,SINGLE_FAMILY,3995,1035300.0,4,3.0,2758,37.373312,-121.808238,https://www.zillow.com/homedetails/404-Photinia-Ln-San-Jose-CA-95127/63066303_zpid/,Sold
"13602 Westboro Dr, San Jose, CA 95127",95127,764888.0,Sold 07/01/2019,1951,5458.0,SINGLE_FAMILY,3200,338390.0,3,1.0,1056,37.357319,-121.828964,https://www.zillow.com/homedetails/13602-Westboro-Dr-San-Jose-CA-95127/19723346_zpid/,Sold
"15742 East Alta Vista, San Jose, CA 95127",95127,118000.0,Sold 06/28/2019,-1,47916.0,LOT,3250,,,,,37.391087,-121.813821,https://www.zillow.com/homedetails/15742-East-Alta-Vista-San-Jose-CA-95127/2086040594_zpid/,Sold
"15742 Alta Vista Way, San Jose, CA 95127",95127,118000.0,Sold 06/28/2019,1956,47741.0,LOT,3500,999685.0,3,,1755,37.391525,-121.813753,https://www.zillow.com/homedetails/15742-Alta-Vista-Way-San-Jose-CA-95127/19783692_zpid/,Sold
"269 S Cragmont Ave, San Jose, CA 95127",95127,650000.0,Sold 06/28/2019,1946,7700.0,SINGLE_FAMILY,2995,44821.0,2,1.0,1117,37.368623,-121.817402,https://www.zillow.com/homedetails/269-S-Cragmont-Ave-San-Jose-CA-95127/19781969_zpid/,Sold
"276 Mahoney Dr, San Jose, CA 95127",95127,541815.0,Sold 06/28/2019,1949,9744.0,SINGLE_FAMILY,2995,259600.0,2,1.0,1069,37.371004,-121.813789,https://www.zillow.com/homedetails/276-Mahoney-Dr-San-Jose-CA-95127/19782567_zpid/,Sold
"259 N Capitol Ave UNIT 273, San Jose, CA 95127",95127,355000.0,Sold 06/28/2019,1977,1742.0,CONDO,2300,126946.0,1,1.0,777,37.36864,-121.844181,https://www.zillow.com/homedetails/259-N-Capitol-Ave-UNIT-273-San-Jose-CA-95127/19722278_zpid/,Sold
"10396 Nancy Ln, San Jose, CA 95127",95127,205000.0,Sold 06/28/2019,1951,5428.0,SINGLE_FAMILY,3750,350671.0,4,3.0,1902,37.357846,-121.827366,https://www.zillow.com/homedetails/10396-Nancy-Ln-San-Jose-CA-95127/19723277_zpid/,Sold
"259 N Capitol Ave UNIT 148, San Jose, CA 95127",95127,495000.0,Sold 06/28/2019,1977,1742.0,CONDO,2450,232140.0,2,2.0,955,37.36864,-121.844181,https://www.zillow.com/homedetails/259-N-Capitol-Ave-UNIT-148-San-Jose-CA-95127/19722158_zpid/,Sold
"1175 Formosa Ridge Dr, San Jose, CA 95127",95127,260000.0,Sold 06/26/2019,1991,5200.0,SINGLE_FAMILY,3800,800215.0,4,2.5,1873,37.358978,-121.811211,https://www.zillow.com/homedetails/1175-Formosa-Ridge-Dr-San-Jose-CA-95127/19785872_zpid/,Sold
"14936 San Pablo Ave, San Jose, CA 95127",95127,1150000.0,Sold 06/26/2019,1959,7291.0,SINGLE_FAMILY,3600,678740.0,3,3.0,1565,37.390261,-121.831249,https://www.zillow.com/homedetails/14936-San-Pablo-Ave-San-Jose-CA-95127/19779144_zpid/,Sold
"476 Fleming Ave, San Jose, CA 95127",95127,755500.0,Sold 06/25/2019,1949,11325.0,SINGLE_FAMILY,2900,526018.0,2,1.0,924,37.370813,-121.809298,https://www.zillow.com/homedetails/476-Fleming-Ave-San-Jose-CA-95127/19785359_zpid/,Sold
"933 Dorian Ct, San Jose, CA 95127",95127,18500.0,Sold 06/25/2019,1954,6600.0,SINGLE_FAMILY,3300,52333.0,3,2.0,1075,37.389286,-121.838821,https://www.zillow.com/homedetails/933-Dorian-Ct-San-Jose-CA-95127/19778265_zpid/,Sold
"10080 Bedford St, San Jose, CA 95127",95127,653000.0,Sold 06/24/2019,1953,5695.0,SINGLE_FAMILY,3500,187581.0,4,1.5,1430,37.35871,-121.817404,https://www.zillow.com/homedetails/10080-Bedford-St-San-Jose-CA-95127/19783287_zpid/,Sold
"14868 Mcvay Ave, San Jose, CA 95127",95127,670000.0,Sold 06/24/2019,1960,8437.0,SINGLE_FAMILY,3400,68171.0,3,2.0,1288,37.374243,-121.811668,https://www.zillow.com/homedetails/14868-Mcvay-Ave-San-Jose-CA-95127/19784437_zpid/,Sold
"1512 S Capitol Ave, San Jose, CA 95127",95127,769000.0,Sold 06/24/2019,1955,8058.0,SINGLE_FAMILY,3200,234622.0,3,2.0,1015,37.345379,-121.822694,https://www.zillow.com/homedetails/1512-S-Capitol-Ave-San-Jose-CA-95127/19728184_zpid/,Sold
"1647 Mcginness Ave, San Jose, CA 95127",95127,735000.0,Sold 06/21/2019,1960,5000.0,SINGLE_FAMILY,3200,582623.0,3,2.0,1120,37.344484,-121.818041,https://www.zillow.com/homedetails/1647-Mcginness-Ave-San-Jose-CA-95127/19728882_zpid/,Sold
"1341 Farringdon Dr, San Jose, CA 95127",95127,105000.0,Video Walkthrough,1957,6760.0,MULTI_FAMILY,3400,667346.0,3,2.0,1145,37.349563,-121.819184,https://www.zillow.com/homedetails/1341-Farringdon-Dr-San-Jose-CA-95127/19728382_zpid/,Sold
"167 Dale Dr, San Jose, CA 95127",95127,710000.0,Sold 06/21/2019,1930,4991.0,SINGLE_FAMILY,3150,579360.0,3,2.0,1053,37.366024,-121.822693,https://www.zillow.com/homedetails/167-Dale-Dr-San-Jose-CA-95127/19782097_zpid/,Sold
"259 N Capitol Ave UNIT 124, San Jose, CA 95127",95127,475000.0,Sold 06/21/2019,1977,1742.0,CONDO,2450,191708.0,2,2.0,955,37.36864,-121.844181,https://www.zillow.com/homedetails/259-N-Capitol-Ave-UNIT-124-San-Jose-CA-95127/19722134_zpid/,Sold
"1341 Farringdon Dr, San Jose, CA 95127",95127,105000.0,Video Walkthrough,1957,6760.0,MULTI_FAMILY,3400,667346.0,3,2.0,1145,37.349563,-121.819184,https://www.zillow.com/homedetails/1341-Farringdon-Dr-San-Jose-CA-95127/19728382_zpid/,Sold
"20 Manning Ave, San Jose, CA 95127",95127,3500.0,21 days ago,1948,5000.0,SINGLE_FAMILY,3500,420860.0,4,2.0,1432,37.367366,-121.827114,https://www.zillow.com/homedetails/20-Manning-Ave-San-Jose-CA-95127/19781397_zpid/,Sold
"937 Toyon Ave, San Jose, CA 95127",95127,900000.0,Sold 06/20/2019,1956,7069.0,SINGLE_FAMILY,3500,516233.0,3,2.0,1176,37.391645,-121.833909,https://www.zillow.com/homedetails/937-Toyon-Ave-San-Jose-CA-95127/19778839_zpid/,Sold
"4025 Holly Dr, San Jose, CA 95127",95127,285000.0,Sold 06/20/2019,2000,6098.0,SINGLE_FAMILY,4603,790261.0,4,3.5,2813,37.389565,-121.828259,https://www.zillow.com/homedetails/4025-Holly-Dr-San-Jose-CA-95127/54772006_zpid/,Sold
