address,postal_code,price,dateSold,yearBuilt,lotSize,homeType,rentZestimate,taxAssessedValue,bedrooms,bathrooms,area,latitude,longitude,url,title
"6526 Crystal Springs Dr, San Jose, CA 95120",95120,1685000.0,Sold 07/11/2019,1969,14004.0,SINGLE_FAMILY,4700,148986.0,4,3.0,2531,37.217424,-121.873282,https://www.zillow.com/homedetails/6526-Crystal-Springs-Dr-San-Jose-CA-95120/19765898_zpid/,Sold
"1137 Trevino Ter, San Jose, CA 95120",95120,1085000.0,Sold 07/09/2019,1988,2709.0,CONDO,3900,547289.0,3,3.0,2424,37.21934,-121.863992,https://www.zillow.com/homedetails/1137-Trevino-Ter-San-Jose-CA-95120/19766398_zpid/,Sold
"6011 Crossbrook Ct, San Jose, CA 95120",95120,1647000.0,Sold 07/09/2019,1979,8550.0,SINGLE_FAMILY,4800,1178643.0,4,3.0,2655,37.233209,-121.864771,https://www.zillow.com/homedetails/6011-Crossbrook-Ct-San-Jose-CA-95120/19835075_zpid/,Sold
"6832 Tunbridge Way, San Jose, CA 95120",95120,1560000.0,Sold 07/08/2019,1972,8050.0,SINGLE_FAMILY,4475,115486.0,5,3.0,2585,37.213009,-121.839742,https://www.zillow.com/homedetails/6832-Tunbridge-Way-San-Jose-CA-95120/19836569_zpid/,Sold
"6017 Blackbird Ct, San Jose, CA 95120",95120,1575000.0,Sold 07/03/2019,1973,10400.0,SINGLE_FAMILY,5000,1267517.0,4,3.0,2008,37.230679,-121.887567,https://www.zillow.com/homedetails/6017-Blackbird-Ct-San-Jose-CA-95120/19763921_zpid/,Sold
"1111 Amur Creek Ct, San Jose, CA 95120",95120,1625000.0,Sold 07/02/2019,1974,7474.0,SINGLE_FAMILY,5100,1408371.0,5,3.0,2713,37.203502,-121.842698,https://www.zillow.com/homedetails/1111-Amur-Creek-Ct-San-Jose-CA-95120/19767200_zpid/,Sold
"6548 Whispering Pines Dr, San Jose, CA 95120",95120,1425000.0,Sold 06/28/2019,1985,8712.0,SINGLE_FAMILY,4600,1038027.0,5,3.0,2177,37.214474,-121.879899,https://www.zillow.com/homedetails/6548-Whispering-Pines-Dr-San-Jose-CA-95120/19761868_zpid/,Sold
"5996 Crossview Ct, San Jose, CA 95120",95120,1475000.0,Sold 06/28/2019,1979,8316.0,SINGLE_FAMILY,4250,968342.0,4,2.0,2044,37.234161,-121.869329,https://www.zillow.com/homedetails/5996-Crossview-Ct-San-Jose-CA-95120/19835106_zpid/,Sold
"7192 Anjou Creek Cir, San Jose, CA 95120",95120,1800000.0,Sold 06/28/2019,1974,7680.0,SINGLE_FAMILY,4995,1266240.0,4,3.0,2713,37.202248,-121.841991,https://www.zillow.com/homedetails/7192-Anjou-Creek-Cir-San-Jose-CA-95120/19767140_zpid/,Sold
"6361 Menlo Dr, San Jose, CA 95120",95120,1230000.0,Video Walkthrough,1966,5998.0,SINGLE_FAMILY,3900,531850.0,4,2.0,1862,37.225236,-121.86123,https://www.zillow.com/homedetails/6361-Menlo-Dr-San-Jose-CA-95120/19834552_zpid/,Sold
"6130 Oak Forest Way, San Jose, CA 95120",95120,1150000.0,Sold 06/27/2019,1975,7988.0,SINGLE_FAMILY,4000,263240.0,4,3.0,2014,37.230883,-121.873674,https://www.zillow.com/homedetails/6130-Oak-Forest-Way-San-Jose-CA-95120/19762515_zpid/,Sold
"6998 Castlerock Dr, San Jose, CA 95120",95120,2100000.0,Sold 06/27/2019,1968,36157.0,SINGLE_FAMILY,5500,1588303.0,4,3.0,2850,37.205726,-121.86028,https://www.zillow.com/homedetails/6998-Castlerock-Dr-San-Jose-CA-95120/19765615_zpid/,Sold
"5880 Dry Oak Dr, San Jose, CA 95120",95120,1145000.0,Sold 06/26/2019,1989,3977.0,TOWNHOUSE,3900,103501.0,3,3.0,2334,37.237087,-121.885499,https://www.zillow.com/homedetails/5880-Dry-Oak-Dr-San-Jose-CA-95120/19764453_zpid/,Sold
"6318 Desert Flame Dr, San Jose, CA 95120",95120,1350000.0,Sold 06/26/2019,1972,8030.0,SINGLE_FAMILY,4400,515289.0,4,2.0,1840,37.225844,-121.880288,https://www.zillow.com/homedetails/6318-Desert-Flame-Dr-San-Jose-CA-95120/19763406_zpid/,Sold
"6621 Mount Holly Dr, San Jose, CA 95120",95120,1540000.0,Sold 06/25/2019,1967,8019.0,SINGLE_FAMILY,4500,1015905.0,4,2.0,1879,37.219634,-121.853603,https://www.zillow.com/homedetails/6621-Mount-Holly-Dr-San-Jose-CA-95120/19835558_zpid/,Sold
"7050 Calcaterra Dr, San Jose, CA 95120",95120,1400000.0,Sold 06/24/2019,1974,7700.0,SINGLE_FAMILY,4300,1024247.0,3,2.0,1844,37.204775,-121.845856,https://www.zillow.com/homedetails/7050-Calcaterra-Dr-San-Jose-CA-95120/19767104_zpid/,Sold
"954 Meadowood Dr, San Jose, CA 95120",95120,1385000.0,Sold 06/24/2019,1965,5976.0,SINGLE_FAMILY,4100,641703.0,4,3.0,2050,37.224006,-121.859243,https://www.zillow.com/homedetails/954-Meadowood-Dr-San-Jose-CA-95120/19834359_zpid/,Sold
"1293 Mokelumne Pl, San Jose, CA 95120",95120,1040000.0,Sold 06/24/2019,1989,4438.0,TOWNHOUSE,3500,322704.0,3,2.0,1869,37.236445,-121.883763,https://www.zillow.com/homedetails/1293-Mokelumne-Pl-San-Jose-CA-95120/19764416_zpid/,Sold
"716 Seawood Way, San Jose, CA 95120",95120,1779000.0,Sold 06/21/2019,1979,8306.0,SINGLE_FAMILY,4800,1162819.0,5,3.0,2465,37.208282,-121.825918,https://www.zillow.com/homedetails/716-Seawood-Way-San-Jose-CA-95120/19837486_zpid/,Sold
"1291 Pampas Dr, San Jose, CA 95120",95120,1330000.0,Sold 06/21/2019,1966,7992.0,SINGLE_FAMILY,4500,1006498.0,4,2.0,2173,37.226113,-121.875823,https://www.zillow.com/homedetails/1291-Pampas-Dr-San-Jose-CA-95120/19762830_zpid/,Sold
"1002 Mazzone Dr, San Jose, CA 95120",95120,1799950.0,Sold 06/21/2019,1979,8250.0,SINGLE_FAMILY,4950,1200968.0,4,3.0,2655,37.233666,-121.863857,https://www.zillow.com/homedetails/1002-Mazzone-Dr-San-Jose-CA-95120/19835116_zpid/,Sold
"6008 Majorca Ct, San Jose, CA 95120",95120,300000.0,Sold 06/21/2019,1973,8120.0,SINGLE_FAMILY,4500,1013299.0,5,3.0,1958,37.228411,-121.893334,https://www.zillow.com/homedetails/6008-Majorca-Ct-San-Jose-CA-95120/19761098_zpid/,Sold
"20695 View Oaks Way, San Jose, CA 95120",95120,1220000.0,Sold 06/21/2019,1900,91502.0,SINGLE_FAMILY,3200,71641.0,,,,37.217176,-121.830473,https://www.zillow.com/homedetails/20695-View-Oaks-Way-San-Jose-CA-95120/19836258_zpid/,Sold
"5984 Via Madero Dr, San Jose, CA 95120",95120,1605000.0,Sold 06/21/2019,1965,8315.0,SINGLE_FAMILY,4500,265000.0,5,3.0,2512,37.227603,-121.899331,https://www.zillow.com/homedetails/5984-Via-Madero-Dr-San-Jose-CA-95120/19760951_zpid/,Sold
"6667 Crystal Springs Dr, San Jose, CA 95120",95120,1950000.0,Sold 06/12/2019,1967,11491.0,SINGLE_FAMILY,5750,1924740.0,4,2.0,2273,37.212731,-121.873909,https://www.zillow.com/homedetails/6667-Crystal-Springs-Dr-San-Jose-CA-95120/19765932_zpid/,Sold
"20820 Scenic Vista Dr, San Jose, CA 95120",95120,1799000.0,Sold 06/11/2019,1965,101930.0,SINGLE_FAMILY,5800,1659100.0,4,4.0,4445,37.217412,-121.823377,https://www.zillow.com/homedetails/20820-Scenic-Vista-Dr-San-Jose-CA-95120/19836302_zpid/,Sold
"1486 Almaden Valley Dr, San Jose, CA 95120",95120,1420000.0,Video Walkthrough,1973,8860.0,SINGLE_FAMILY,4500,941536.0,4,3.0,2110,37.230817,-121.894789,https://www.zillow.com/homedetails/1486-Almaden-Valley-Dr-San-Jose-CA-95120/19763686_zpid/,Sold
"6696 Landerwood Ln, San Jose, CA 95120",95120,1365000.0,Sold 06/10/2019,1960,9509.0,SINGLE_FAMILY,4250,110608.0,4,3.0,2111,37.214453,-121.860626,https://www.zillow.com/homedetails/6696-Landerwood-Ln-San-Jose-CA-95120/19765285_zpid/,Sold
"1104 Allston Way, San Jose, CA 95120",95120,1540000.0,Sold 06/07/2019,-1,4017.0,LOT,3000,1144.0,0,,,37.211929,-121.850189,https://www.zillow.com/homedetails/1104-Allston-Way-San-Jose-CA-95120/153455296_zpid/,Sold
"1160 Via Mateo, San Jose, CA 95120",95120,1500000.0,Sold 06/07/2019,1963,9491.0,SINGLE_FAMILY,4500,999643.0,4,3.0,2280,37.222817,-121.869869,https://www.zillow.com/homedetails/1160-Via-Mateo-San-Jose-CA-95120/19762979_zpid/,Sold
"1104 Allston Way, San Jose, CA 95120",95120,1540000.0,Sold 06/07/2019,1967,10400.0,SINGLE_FAMILY,4300,98018.0,4,2.5,2193,37.211929,-121.850189,https://www.zillow.com/homedetails/1104-Allston-Way-San-Jose-CA-95120/19766519_zpid/,Sold
"1227 Chateau Dr, San Jose, CA 95120",95120,2545000.0,Sold 06/07/2019,1965,13499.0,SINGLE_FAMILY,6250,876150.0,4,3.0,3536,37.211351,-121.864567,https://www.zillow.com/homedetails/1227-Chateau-Dr-San-Jose-CA-95120/19765441_zpid/,Sold
"6577 Gillis Dr, San Jose, CA 95120",95120,1765000.0,Sold 06/06/2019,1971,9148.0,SINGLE_FAMILY,4995,1457644.0,4,3.0,2415,37.216548,-121.876093,https://www.zillow.com/homedetails/6577-Gillis-Dr-San-Jose-CA-95120/19764733_zpid/,Sold
"1198 Pheasant Hill Ct, San Jose, CA 95120",95120,1538000.0,Sold 06/05/2019,1997,8868.0,CONDO,4695,995393.0,4,3.0,2532,37.198616,-121.847025,https://www.zillow.com/homedetails/1198-Pheasant-Hill-Ct-San-Jose-CA-95120/19768553_zpid/,Sold
"1061 Mazzone Dr, San Jose, CA 95120",95120,1841500.0,Sold 06/05/2019,1979,8058.0,SINGLE_FAMILY,4795,741663.0,4,3.0,3273,37.233927,-121.867429,https://www.zillow.com/homedetails/1061-Mazzone-Dr-San-Jose-CA-95120/19835097_zpid/,Sold
"20421 Hunters Hill Rd, San Jose, CA 95120",95120,1925000.0,Video Walkthrough,1976,44431.0,SINGLE_FAMILY,5800,1385286.0,4,3.0,2469,37.195866,-121.820493,https://www.zillow.com/homedetails/20421-Hunters-Hill-Rd-San-Jose-CA-95120/19846625_zpid/,Sold
"6323 Paso Los Cerritos, San Jose, CA 95120",95120,1365000.0,Sold 05/31/2019,1971,7950.0,SINGLE_FAMILY,4495,329497.0,4,3.0,2584,37.222901,-121.892738,https://www.zillow.com/homedetails/6323-Paso-Los-Cerritos-San-Jose-CA-95120/19760578_zpid/,Sold
"6855 Queenswood Way, San Jose, CA 95120",95120,1000000.0,Sold 05/31/2019,1980,7000.0,SINGLE_FAMILY,3650,281350.0,3,2.0,1780,37.211884,-121.834114,https://www.zillow.com/homedetails/6855-Queenswood-Way-San-Jose-CA-95120/19836834_zpid/,Sold
"6618 Crystal Springs Dr, San Jose, CA 95120",95120,1950000.0,Sold 05/31/2019,1969,15250.0,SINGLE_FAMILY,4950,589101.0,4,3.0,2699,37.214482,-121.873264,https://www.zillow.com/homedetails/6618-Crystal-Springs-Dr-San-Jose-CA-95120/19765887_zpid/,Sold
"1320 Rimrock Dr, San Jose, CA 95120",95120,2350000.0,Sold 05/30/2019,1975,18922.0,SINGLE_FAMILY,6500,1622931.0,4,3.0,3156,37.204137,-121.865602,https://www.zillow.com/homedetails/1320-Rimrock-Dr-San-Jose-CA-95120/19765751_zpid/,Sold
"6543 Little Falls Dr, San Jose, CA 95120",95120,1675000.0,Sold 05/28/2019,1964,10136.0,SINGLE_FAMILY,4556,1017032.0,3,3.0,2334,37.216801,-121.87061,https://www.zillow.com/homedetails/6543-Little-Falls-Dr-San-Jose-CA-95120/19764884_zpid/,Sold
"1246 Charise Ct, San Jose, CA 95120",95120,995000.0,Sold 05/24/2019,1986,3023.0,TOWNHOUSE,3450,284375.0,3,3.0,1502,37.19538,-121.843699,https://www.zillow.com/homedetails/1246-Charise-Ct-San-Jose-CA-95120/19768104_zpid/,Sold
